ADDRESS,AKA,BUSINESS_NAME,BUSINESS_URL,CATEGORIES,EXTRA_PHONES,FORMATTED_PHONE,JSONLD_CITY_1,JSONLD_LAT_1,JSONLD_LNG_1,JSONLD_NAME_1,JSONLD_PHONE_1,JSONLD_STATE_1,JSONLD_STREET_1,JSONLD_ZIP_1,ORIGINAL_PHONE,PHONE,SCRAPED_AT,SEARCH_URL,STATUS,WEBSITE
,,,,,,518+558+1200,,,,,,,,,518-558-1200,,2026-02-11T15:28:50.197Z,https://www.yellowpages.com/search?search_terms=518+558+1200,no_results_found,
,,,,,,518+561+9595,,,,,,,,,518-561-9595,,2026-02-11T15:28:55.258Z,https://www.yellowpages.com/search?search_terms=518+561+9595,no_results_found,
,,,,,,518+483+6089,,,,,,,,,518-483-6089,,2026-02-11T15:29:00.323Z,https://www.yellowpages.com/search?search_terms=518+483+6089,no_results_found,
,,,,,,518+298+8866,,,,,,,,,518-298-8866,,2026-02-11T15:29:05.418Z,https://www.yellowpages.com/search?search_terms=518+298+8866,no_results_found,
,,,,,,518+873+2065,,,,,,,,,518-873-2065,,2026-02-11T15:29:10.485Z,https://www.yellowpages.com/search?search_terms=518+873+2065,no_results_found,
,,,,,,518+873+2083,,,,,,,,,518-873-2083,,2026-02-11T15:29:15.596Z,https://www.yellowpages.com/search?search_terms=518+873+2083,no_results_found,
,,,,,,315+676+2116,,,,,,,,,315-676-2116,,2026-02-11T15:29:20.655Z,https://www.yellowpages.com/search?search_terms=315+676+2116,no_results_found,
,,,,,,315+676+2117,,,,,,,,,315-676-2117,,2026-02-11T15:29:25.726Z,https://www.yellowpages.com/search?search_terms=315+676+2117,no_results_found,
,,,,,,315+687+6498,,,,,,,,,315-687-6498,,2026-02-11T15:29:30.789Z,https://www.yellowpages.com/search?search_terms=315+687+6498,no_results_found,
,,,,,,315+687+9933,,,,,,,,,315-687-9933,,2026-02-11T15:29:35.857Z,https://www.yellowpages.com/search?search_terms=315+687+9933,no_results_found,
,,,,,,315+829+8123,,,,,,,,,315-829-8123,,2026-02-11T15:29:40.922Z,https://www.yellowpages.com/search?search_terms=315+829+8123,no_results_found,
,,,,,,315+437+2485,,,,,,,,,315-437-2485,,2026-02-11T15:29:45.981Z,https://www.yellowpages.com/search?search_terms=315+437+2485,no_results_found,
,,,,,,315+458+5720,,,,,,,,,315-458-5720,,2026-02-11T15:29:51.049Z,https://www.yellowpages.com/search?search_terms=315+458+5720,no_results_found,
"2526 Us Route 11 Unit 11La Fayette, NY 13084",Sunoco Gas Station,Sunoco,https://www.yellowpages.com/la-fayette-ny/mip/sunoco-466531933,"Gas Stations, Convenience Stores",315 667 9790,,La Fayette,42.893314,-76.105316,Sunoco,(315) 677-9790,NY,2526 Us Route 11 Unit 11,13084,315-677-9790,(315) 677-9790,2026-02-11T15:30:00.067Z,https://www.yellowpages.com/search?search_terms=315+677+9790,,http://www.sunocoinc.com
"2526 Us Hwy 11La Fayette, NY 13084",,Sunoco,https://www.yellowpages.com/la-fayette-ny/mip/sunoco-575228268,"Gas Stations, Convenience Stores",,,La Fayette,42.8948,-76.1085,Sunoco,(315) 677-9790,NY,2526 Us Hwy 11,13084,315-677-9790,(315) 677-9790,2026-02-11T15:30:04.267Z,https://www.yellowpages.com/search?search_terms=315+677+9790,,https://www.sunoco.com
"2526 Us Route 11La Fayette, NY 13084",,Circle K,https://www.yellowpages.com/la-fayette-ny/mip/circle-k-542207284,Convenience Stores,"800 324 8464, 210 692 5000",,La Fayette,42.893314,-76.105316,Circle K,(315) 677-9790,NY,2526 Us Route 11,13084,315-677-9790,(315) 677-9790,2026-02-11T15:30:09.133Z,https://www.yellowpages.com/search?search_terms=315+677+9790,,http://circlek.com
"41 South StAuburn, NY 13021",,Nice N Easy,https://www.yellowpages.com/auburn-ny/mip/nice-n-easy-459547358,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",,,Auburn,42.928722,-76.56609,Nice N Easy,(315) 252-6767,NY,41 South St,13021,315-252-6767,(315) 252-6767,2026-02-11T15:30:18.439Z,https://www.yellowpages.com/search?search_terms=315+252+6767,,http://niceneasyny.localsearch.com
"41 Clark Street RdMontezuma, NY 13117","Circle K Stores, Inc.",Circle K,https://www.yellowpages.com/montezuma-ny/mip/circle-k-541224232,"Convenience Stores, Gas Stations","315 252 1625, 800 324 8464, 855 276 1947, 210 692 5000",,Montezuma,43.0161,-76.7035,Circle K,(315) 252-6767,NY,41 Clark Street Rd,13117,315-252-6767,(315) 252-6767,2026-02-11T15:30:22.045Z,https://www.yellowpages.com/search?search_terms=315+252+6767,,http://circlek.com
,,www.yellowpages.com,https://www.yellowpages.com/montezuma-ny/mip/western-union-525016590,,,,,,,,,,,,315-252-6767,,2026-02-11T15:30:24.018Z,https://www.yellowpages.com/search?search_terms=315+252+6767,,
,,,,,,315+342+5470,,,,,,,,,315-342-5470,,2026-02-11T15:30:29.115Z,https://www.yellowpages.com/search?search_terms=315+342+5470,no_results_found,
,,,,,,315+625+4238,,,,,,,,,315-625-4238,,2026-02-11T15:30:34.192Z,https://www.yellowpages.com/search?search_terms=315+625+4238,no_results_found,
,,,,,,315+625+4676,,,,,,,,,315-625-4676,,2026-02-11T15:30:39.276Z,https://www.yellowpages.com/search?search_terms=315+625+4676,no_results_found,
,,,,,,315+695+2525,,,,,,,,,315-695-2525,,2026-02-11T15:30:44.355Z,https://www.yellowpages.com/search?search_terms=315+695+2525,no_results_found,
,,,,,,315+754+8114,,,,,,,,,315-754-8114,,2026-02-11T15:30:49.411Z,https://www.yellowpages.com/search?search_terms=315+754+8114,no_results_found,
,,,,,,315+696+6860,,,,,,,,,315-696-6860,,2026-02-11T15:30:54.477Z,https://www.yellowpages.com/search?search_terms=315+696+6860,no_results_found,
,,,,,,315+539+2047,,,,,,,,,315-539-2047,,2026-02-11T15:30:59.537Z,https://www.yellowpages.com/search?search_terms=315+539+2047,no_results_found,
,,,,,,315+539+8278,,,,,,,,,315-539-8278,,2026-02-11T15:31:04.606Z,https://www.yellowpages.com/search?search_terms=315+539+8278,no_results_found,
,,,,,,315+834+6884,,,,,,,,,315-834-6884,,2026-02-11T15:31:09.667Z,https://www.yellowpages.com/search?search_terms=315+834+6884,no_results_found,
,,,,,,315+834+9341,,,,,,,,,315-834-9341,,2026-02-11T15:31:14.744Z,https://www.yellowpages.com/search?search_terms=315+834+9341,no_results_found,
,,,,,,518+673+5556,,,,,,,,,518-673-5556,,2026-02-11T15:31:21.856Z,https://www.yellowpages.com/search?search_terms=518+673+5556,no_results_found,
,,,,,,315+853+1519,,,,,,,,,315-853-1519,,2026-02-11T15:31:26.935Z,https://www.yellowpages.com/search?search_terms=315+853+1519,no_results_found,
,,,,,,315+853+3737,,,,,,,,,315-853-3737,,2026-02-11T15:31:31.994Z,https://www.yellowpages.com/search?search_terms=315+853+3737,no_results_found,
"New York Thruway - Mile 227wFrankfort, NY 13340",,Mobil,https://www.yellowpages.com/frankfort-ny/mip/mobil-466341285,"Gas Stations, Convenience Stores",,,Frankfort,43.0505,-75.1107,Mobil,(315) 894-5818,NY,New York Thruway - Mile 227w,13340,315-894-5818,(315) 894-5818,2026-02-11T15:31:41.019Z,https://www.yellowpages.com/search?search_terms=315+894+5818,,https://www.exxon.com/en/find-station/200314636
"265 Carder Lane RdFrankfort, NY 13340",Schuyler Thruway Mobil Plaza,Mobil,https://www.yellowpages.com/frankfort-ny/mip/mobil-468758679,"Gas Stations, Convenience Stores",,,Frankfort,43.077667,-75.09876,Mobil,(315) 894-5818,NY,265 Carder Lane Rd,13340,315-894-5818,(315) 894-5818,2026-02-11T15:31:44.244Z,https://www.yellowpages.com/search?search_terms=315+894+5818,,https://www.exxon.com/en/find-station/frankfort-ny-nyst429-200314636
"New York Thruway - Mile 227wFrankfort, NY 13340",,Mobil,https://www.yellowpages.com/frankfort-ny/mip/mobil-466341285#photo-gallery,"Gas Stations, Convenience Stores",,,Frankfort,43.0505,-75.1107,Mobil,(315) 894-5818,NY,New York Thruway - Mile 227w,13340,315-894-5818,(315) 894-5818,2026-02-11T15:31:47.768Z,https://www.yellowpages.com/search?search_terms=315+894+5818,,https://www.exxon.com/en/find-station/200314636
,,,,,,315+823+1710,,,,,,,,,315-823-1710,,2026-02-11T15:31:54.462Z,https://www.yellowpages.com/search?search_terms=315+823+1710,no_results_found,
"New York State ThruwayLittle Falls, NY 13365",,Mobil,https://www.yellowpages.com/little-falls-ny/mip/mobil-577131357,"Gas Stations, Convenience Stores",,,Little Falls,43.00585,-74.7756,Mobil,(315) 823-1745,NY,New York State Thruway,13365,315-823-1745,(315) 823-1745,2026-02-11T15:32:02.747Z,https://www.yellowpages.com/search?search_terms=315+823+1745,,https://www.exxon.com/en/find-station/200314633
"New York State ThruwayLittle Falls, NY 13365",,Mobil,https://www.yellowpages.com/little-falls-ny/mip/mobil-577131357#photo-gallery,"Gas Stations, Convenience Stores",,,Little Falls,43.00585,-74.7756,Mobil,(315) 823-1745,NY,New York State Thruway,13365,315-823-1745,(315) 823-1745,2026-02-11T15:32:05.086Z,https://www.yellowpages.com/search?search_terms=315+823+1745,,https://www.exxon.com/en/find-station/200314633
,,,,,,315+823+1813,,,,,,,,,315-823-1813,,2026-02-11T15:32:10.187Z,https://www.yellowpages.com/search?search_terms=315+823+1813,no_results_found,
,,,,,,315+823+2122,,,,,,,,,315-823-2122,,2026-02-11T15:32:15.242Z,https://www.yellowpages.com/search?search_terms=315+823+2122,no_results_found,
,,,,,,315+853+2197,,,,,,,,,315-853-2197,,2026-02-11T15:32:20.326Z,https://www.yellowpages.com/search?search_terms=315+853+2197,no_results_found,
,,,,,,315+853+2967,,,,,,,,,315-853-2967,,2026-02-11T15:32:25.392Z,https://www.yellowpages.com/search?search_terms=315+853+2967,no_results_found,
,,,,,,315+841+3448,,,,,,,,,315-841-3448,,2026-02-11T15:32:30.496Z,https://www.yellowpages.com/search?search_terms=315+841+3448,no_results_found,
,,,,,,315+779+2021,,,,,,,,,315-779-2021,,2026-02-11T15:32:35.560Z,https://www.yellowpages.com/search?search_terms=315+779+2021,no_results_found,
,,,,,,315+788+2603,,,,,,,,,315-788-2603,,2026-02-11T15:32:40.613Z,https://www.yellowpages.com/search?search_terms=315+788+2603,no_results_found,
,,,,,,315+583+5054,,,,,,,,,315-583-5054,,2026-02-11T15:32:45.666Z,https://www.yellowpages.com/search?search_terms=315+583+5054,no_results_found,
,,,,,,518+358+2620,,,,,,,,,518-358-2620,,2026-02-11T15:32:50.732Z,https://www.yellowpages.com/search?search_terms=518+358+2620,no_results_found,
,,,,,,315+393+8532,,,,,,,,,315-393-8532,,2026-02-11T15:32:55.795Z,https://www.yellowpages.com/search?search_terms=315+393+8532,no_results_found,
,,,,,,518+358+9038,,,,,,,,,518-358-9038,,2026-02-11T15:33:00.851Z,https://www.yellowpages.com/search?search_terms=518+358+9038,no_results_found,
,,,,,,607+648+4425,,,,,,,,,607-648-4425,,2026-02-11T15:33:05.914Z,https://www.yellowpages.com/search?search_terms=607+648+4425,no_results_found,
,,,,,,607+432+8880,,,,,,,,,607-432-8880,,2026-02-11T15:33:10.973Z,https://www.yellowpages.com/search?search_terms=607+432+8880,no_results_found,
,,,,,,607+988+6560,,,,,,,,,607-988-6560,,2026-02-11T15:33:16.032Z,https://www.yellowpages.com/search?search_terms=607+988+6560,no_results_found,
"669 Ellicott StBatavia, NY 14020",,Sunoco,https://www.yellowpages.com/batavia-ny/mip/sunoco-474806942,"Gas Stations, Convenience Stores",,,Batavia,42.982723,-78.16478,Sunoco,(585) 344-2989,NY,669 Ellicott St,14020,585-344-2989,(585) 344-2989,2026-02-11T15:33:26.606Z,https://www.yellowpages.com/search?search_terms=585+344+2989,,http://sunoco474806942.localsearch.com
"Ellicott Street RdBatavia, NY 14020",Sunoco Gas Station,Sunoco,https://www.yellowpages.com/batavia-ny/mip/sunoco-567074196,"Gas Stations, Convenience Stores",,,Batavia,42.997932,-78.18743,Sunoco,(585) 344-2989,NY,Ellicott Street Rd,14020,585-344-2989,(585) 344-2989,2026-02-11T15:33:29.674Z,https://www.yellowpages.com/search?search_terms=585+344+2989,,https://www.sunoco.com
"669 Ellicott StBatavia, NY 14020",,Western Union,https://www.yellowpages.com/batavia-ny/mip/western-union-497580127,"Money Transfer Service, Money Order Service",,,Batavia,42.982723,-78.16478,Western Union,(585) 344-2989,NY,669 Ellicott St,14020,585-344-2989,(585) 344-2989,2026-02-11T15:33:32.905Z,https://www.yellowpages.com/search?search_terms=585+344+2989,,https://www.westernunion.com/us/en/home.html
,,Ej Allen Inc,https://www.yellowpages.com/clarence-ny/mip/ej-allen-inc-454795928,"Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants, Auto Body Shops, Auto Glass Repair, Auto Parts, Auto Repair, Car Detailing, Oil Change, Roadside Assistance, Tire Shops, Towing, Window Tinting, Barber Shops, Beauty Salons, Beauty Supplies, Days Spas, Facial Salons, Hair Removal, Hair Supplies, Hair Stylists, Massage, Nail Salons, Ac Repair, Appliance Repair, Carpet Cleaning, Electricians, Garage Door Repair, Moving Companies, Pest Control Services, Plumbers, Self Storage, Boat Insurance, Business Insurance, Car Insurance, Dental Insurance, Disability Insurance, Flood Insurance, Home Insurance, Insurance, Liability Insurance, Life Insurance, Attorneys, Bail Bonds, Bankruptcy Attorneys, Car Accident Lawyer, Divorce Attorneys, Family Law Attorneys, Lie Detector Tests, Private Investigators, Process Servers, Stenographers, Tax Attorneys, Dentists, Dermatologists, Doctors, Endocrinologists, Gynecologists, Hospitals, Neurologists, Ophthalmologists, Optometrists, Physical Therapy, Podiatrists, Animal Shelters, Dog Training, Doggy Daycares, Emergency Vets, Kennels, Mobile Pet Grooming, Pet Boarding, Pet Cemeteries, Pet Grooming, Veterinary Clinics, Breakfast Restaurants, Chinese Restaurants, Cuban Restaurants, Italian Restaurants, Korean Restaurants, Mexican Restaurants, Seafood Restaurants, Sushi Bars, Thai Restaurants, Vegetarian Restaurants, Pizza Parlors, Fast Food Restaurants, Steak Houses, Family Style Restaurants, Barbecue Restaurants, Take Out Restaurants",,,Clarence,,,Ej Allen Inc,(716) 759-2308,NY,NEW York State Thruway Clarence Service,14031,716-759-2308,(716) 759-2308,2026-02-11T15:33:41.459Z,https://www.yellowpages.com/search?search_terms=716+759+2308,,http://ejalleninc.localsearch.com
,,www.yellowpages.com,https://www.yellowpages.com/clarence-ny/mip/aplus-573328523,,,,,,,,,,,,716-759-2308,,2026-02-11T15:33:43.872Z,https://www.yellowpages.com/search?search_terms=716+759+2308,,
,,www.yellowpages.com,https://www.yellowpages.com/wallkill-ny/mip/plattekill-travel-plaza-573821491,,,,,,,,,,,,716-759-2308,,2026-02-11T15:33:46.443Z,https://www.yellowpages.com/search?search_terms=716+759+2308,,
,,,,,,716+672+4635,,,,,,,,,716-672-4635,,2026-02-11T15:33:51.514Z,https://www.yellowpages.com/search?search_terms=716+672+4635,no_results_found,
,,,,,,716+926+8200,,,,,,,,,716-926-8200,,2026-02-11T15:33:56.576Z,https://www.yellowpages.com/search?search_terms=716+926+8200,no_results_found,
,,,,,,716+685+5041,,,,,,,,,716-685-5041,,2026-02-11T15:34:01.649Z,https://www.yellowpages.com/search?search_terms=716+685+5041,no_results_found,
,,,,,,716+434+7563,,,,,,,,,716-434-7563,,2026-02-11T15:34:06.713Z,https://www.yellowpages.com/search?search_terms=716+434+7563,no_results_found,
,,,,,,716+261+9286,,,,,,,,,716-261-9286,,2026-02-11T15:34:11.777Z,https://www.yellowpages.com/search?search_terms=716+261+9286,no_results_found,
,,,,,,716+934+4354,,,,,,,,,716-934-4354,,2026-02-11T15:34:16.842Z,https://www.yellowpages.com/search?search_terms=716+934+4354,no_results_found,
,,,,,,716+692+7214,,,,,,,,,716-692-7214,,2026-02-11T15:34:21.904Z,https://www.yellowpages.com/search?search_terms=716+692+7214,no_results_found,
,,,,,,716+492+1928,,,,,,,,,716-492-1928,,2026-02-11T15:34:26.977Z,https://www.yellowpages.com/search?search_terms=716+492+1928,no_results_found,
,,,,,,716+822+0006,,,,,,,,,716-822-0006,,2026-02-11T15:34:32.069Z,https://www.yellowpages.com/search?search_terms=716+822+0006,no_results_found,
,,,,,,716+822+6230,,,,,,,,,716-822-6230,,2026-02-11T15:34:37.134Z,https://www.yellowpages.com/search?search_terms=716+822+6230,no_results_found,
,,,,,,315+483+9627,,,,,,,,,315-483-9627,,2026-02-11T15:34:42.217Z,https://www.yellowpages.com/search?search_terms=315+483+9627,no_results_found,
,,,,,,585+494+1589,,,,,,,,,585-494-1589,,2026-02-11T15:34:47.266Z,https://www.yellowpages.com/search?search_terms=585+494+1589,no_results_found,
"8400 Buffalo RdBergen, NY 14416",,Wilson Farms,https://www.yellowpages.com/bergen-ny/mip/wilson-farms-534331490,Convenience Stores,,,Bergen,43.082626,-77.9332,Wilson Farms,(585) 494-2120,NY,8400 Buffalo Rd,14416,585-494-2120,(585) 494-2120,2026-02-11T15:34:57.137Z,https://www.yellowpages.com/search?search_terms=585+494+2120,,http://wilsonfarms534331490.localsearch.com
"S Lake Rd Unit Ny-33Bergen, NY 14416",Sunoco Gas Station,Sunoco,https://www.yellowpages.com/bergen-ny/mip/sunoco-567080956,"Gas Stations, Convenience Stores",,,Bergen,43.072994,-77.94721,Sunoco,(585) 494-2120,NY,S Lake Rd Unit Ny-33,14416,585-494-2120,(585) 494-2120,2026-02-11T15:35:00.870Z,https://www.yellowpages.com/search?search_terms=585+494+2120,,https://www.sunoco.com
"8400 Buffalo RdBergen, NY 14416",,Sugar Creek,https://www.yellowpages.com/bergen-ny/mip/sugar-creek-462742256,Truck Stops,,,Bergen,43.082626,-77.9332,Sugar Creek,(585) 494-2120,NY,8400 Buffalo Rd,14416,585-494-2120,(585) 494-2120,2026-02-11T15:35:04.458Z,https://www.yellowpages.com/search?search_terms=585+494+2120,,http://sugarcreekny.localsearch.com
"Governor Thomas E. Dewey ThruwayClifton Springs, NY 14432",,Sunoco,https://www.yellowpages.com/clifton-springs-ny/mip/sunoco-512736630,"Gas Stations, Convenience Stores",,,Clifton Springs,42.961,-77.142,Sunoco,(315) 462-5182,NY,Governor Thomas E. Dewey Thruway,14432,315-462-5182,(315) 462-5182,2026-02-11T15:35:13.894Z,https://www.yellowpages.com/search?search_terms=315+462+5182,,https://www.sunoco.com/locations/store/milepost-336-e-clftn-sprs-plz-clifton-springs-ny-0042306102
"3236 State Route 96Clifton Springs, NY 14432",,APlus,https://www.yellowpages.com/clifton-springs-ny/mip/aplus-570362575,"Gas Stations, Convenience Stores",,,Clifton Springs,42.971554,-77.17295,APlus,(315) 462-5182,NY,3236 State Route 96,14432,315-462-5182,(315) 462-5182,2026-02-11T15:35:17.354Z,https://www.yellowpages.com/search?search_terms=315+462+5182,,https://www.sunoco.com/locations/store/milepost-336-e-clftn-sprs-plz-clifton-springs-ny-0042306102
,,www.yellowpages.com,https://www.yellowpages.com/clifton-springs-ny/mip/sunoco-512736630#photo-gallery,,,,,,,,,,,,315-462-5182,,2026-02-11T15:35:19.384Z,https://www.yellowpages.com/search?search_terms=315+462+5182,,
,,,,,,585+289+2065,,,,,,,,,585-289-2065,,2026-02-11T15:35:24.484Z,https://www.yellowpages.com/search?search_terms=585+289+2065,no_results_found,
,,,,,,315+524+3333,,,,,,,,,315-524-3333,,2026-02-11T15:35:29.561Z,https://www.yellowpages.com/search?search_terms=315+524+3333,no_results_found,
,,,,,,585+584+3587,,,,,,,,,585-584-3587,,2026-02-11T15:35:34.624Z,https://www.yellowpages.com/search?search_terms=585+584+3587,no_results_found,
,,,,,,585+243+5211,,,,,,,,,585-243-5211,,2026-02-11T15:35:39.685Z,https://www.yellowpages.com/search?search_terms=585+243+5211,no_results_found,
,,,,,,585+243+5751,,,,,,,,,585-243-5751,,2026-02-11T15:35:44.790Z,https://www.yellowpages.com/search?search_terms=585+243+5751,no_results_found,
,,,,,,585+334+6540,,,,,,,,,585-334-6540,,2026-02-11T15:35:49.864Z,https://www.yellowpages.com/search?search_terms=585+334+6540,no_results_found,
,,,,,,585+924+3636,,,,,,,,,585-924-3636,,2026-02-11T15:35:54.933Z,https://www.yellowpages.com/search?search_terms=585+924+3636,no_results_found,
,,,,,,585+924+5909,,,,,,,,,585-924-5909,,2026-02-11T15:35:59.996Z,https://www.yellowpages.com/search?search_terms=585+924+5909,no_results_found,
,,,,,,716+484+2882,,,,,,,,,716-484-2882,,2026-02-11T15:36:05.058Z,https://www.yellowpages.com/search?search_terms=716+484+2882,no_results_found,
,,,,,,716+664+3444,,,,,,,,,716-664-3444,,2026-02-11T15:36:10.160Z,https://www.yellowpages.com/search?search_terms=716+664+3444,no_results_found,
,,,,,,716+736+4201,,,,,,,,,716-736-4201,,2026-02-11T15:36:15.236Z,https://www.yellowpages.com/search?search_terms=716+736+4201,no_results_found,
,,,,,,607+776+2012,,,,,,,,,607-776-2012,,2026-02-11T15:36:20.338Z,https://www.yellowpages.com/search?search_terms=607+776+2012,no_results_found,
,,,,,,607+776+7634,,,,,,,,,607-776-7634,,2026-02-11T15:36:25.421Z,https://www.yellowpages.com/search?search_terms=607+776+7634,no_results_found,
,,,,,,585+268+5656,,,,,,,,,585-268-5656,,2026-02-11T15:36:33.271Z,https://www.yellowpages.com/search?search_terms=585+268+5656,no_results_found,
"3149 State Route 352Big Flats, NY 14814",,Sunoco,https://www.yellowpages.com/big-flats-ny/mip/sunoco-482397816,"Gas Stations, Convenience Stores",,,Big Flats,42.133163,-76.94457,Sunoco,(607) 562-3087,NY,3149 State Route 352,14814,607-562-3087,(607) 562-3087,2026-02-11T15:36:45.422Z,https://www.yellowpages.com/search?search_terms=607+562+3087,,https://www.sunoco.com/locations/store/3149-state-rte-352-big-flats-ny-0217464700
"3149 State Route 352Big Flats, NY 14814",,Dandy,https://www.yellowpages.com/big-flats-ny/mip/dandy-462708130,"Convenience Stores, Gas Stations",,,Big Flats,42.133163,-76.94457,Dandy,(607) 562-3087,NY,3149 State Route 352,14814,607-562-3087,(607) 562-3087,2026-02-11T15:36:48.796Z,https://www.yellowpages.com/search?search_terms=607+562+3087,,http://dandy462708130.localsearch.com
"3149 State Route 352Big Flats, NY 14814",,Subway,https://www.yellowpages.com/big-flats-ny/mip/subway-468607502,"Fast Food Restaurants, Restaurants, Sandwich Shops",,,Big Flats,42.133163,-76.94457,Subway,(607) 562-3087,NY,3149 State Route 352,14814,607-562-3087,(607) 562-3087,2026-02-11T15:36:52.155Z,https://www.yellowpages.com/search?search_terms=607+562+3087,,https://restaurants.subway.com/united-states/ny/big-flats/3149-sr-352?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=29648&utm_campaign=evergreen-2020&y_source=1_MTQ5MDI5MjgtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D
,,www.yellowpages.com,https://www.yellowpages.com/sacramento-ca/mip/dandy-mini-marts-531139937,,,,,,,,,,,,607-529-3959,,2026-02-11T15:36:59.343Z,https://www.yellowpages.com/search?search_terms=607+529+3959,,
,,www.yellowpages.com,https://www.yellowpages.com/nichols-ny/mip/dandy-mini-marts-451885833,,,,,,,,,,,,607-529-3959,,2026-02-11T15:37:01.871Z,https://www.yellowpages.com/search?search_terms=607+529+3959,,
,,www.yellowpages.com,https://www.yellowpages.com/sayre-pa/mip/dandy-482561206,,,,,,,,,,,,607-529-3959,,2026-02-11T15:37:03.444Z,https://www.yellowpages.com/search?search_terms=607+529+3959,,
,,,,,,607+795+1040,,,,,,,,,607-795-1040,,2026-02-11T15:37:08.503Z,https://www.yellowpages.com/search?search_terms=607+795+1040,no_results_found,
,,,,,,607+523+7711,,,,,,,,,607-523-7711,,2026-02-11T15:37:13.571Z,https://www.yellowpages.com/search?search_terms=607+523+7711,no_results_found,
